reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type,Link
"không có thông tin về tình trạng, số km, pin hoặc sửa chữa",,,2026.0,,,,,,,https://otodien.vn/oto-vinfast-limo-green-nam-2026/100001778
"odo 4v4 km, thuÃª pin",VinFast,VF3,2024.0,44000.0,Đã qua sử dụng,Thuê pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2024/100000620
xe mới 100% và không có thông tin Odo,VinFast,VF6 S,2023.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2025/100000119
"Mô tả xe là 'chưa lăn bánh' và 'mới di động', không có thông tin về tình trạng tai nạn. Không có phụ kiện được liệt kê, nên has_aftermarket_mods là null. Dòng xe điện nên vehicle_type là 'oto_dien'.",VinFast,Limo Green,2025.0,0.0,Mới 100%,,True,,oto_dien,https://otodien.vn/oto-vinfast-limo-green-nam-2025/100000446
"Không có thông tin về tình trạng hay quãng đường đi được, và không có thông tin nào cho thấy xe đã qua sử dụng.",VinFast,VF8 ECO PLUS,,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2026/100001371
"Odo 2 vạn indicating Đã qua sử dụng, battery status 'Mua pin catl', không có thông tin về tai nạn, không rõ về mods, vehicle type xác định là oto_dien.",VinFast,VF9 2023 Plus,2023.0,20000.0,Đã qua sử dụng,Mua pin,True,,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2023/100000870
"Vf5 plus 2024 odo 7v, xe 1 chủ tá»« mới, mua á»©t pin, không có thông tin về tai nạn",VinFast,VF5 2024 Plus,2024.0,70000.0,Đã qua sử dụng,Mua pin,True,,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2024/100001223
"Không có thông tin về tình trạng, số km đã đi, hoặc các tính năng ngoại thất, chỉ có bảo hành pin 8 năm và là sản phẩm mới sẵn có. Không có thông tin nào cho thấy xe đã qua sử dụng hay có phụ kiện lắp thêm.",VinFast,LimoGreen,2026.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-limo-green-nam-2026/100001808
"xe đã xuất hóa đơn cá nhân, không có thông tin về Odo và không có từ ngữ chỉ tình trạng mới, do đó khẳng định là đã qua sử dụng",VinFast,VF7 Eco,,,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2026/100001350
"No odometer mentioned, no used condition keywords, mention of dealership promotion indicates a new vehicle.",BYD,M6,,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-byd-m6-nam-2026/100001170
"Chi tiết mô tả không có thông tin cụ thể về xe, không thể xác định được thông tin chính xác.",,,,,,,,,,https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001474
odo 2.8v cho thấy xe đã qua sử dụng và có 'mua pin' cho biết trạng thái pin,VinFast,VF8 Plus,2023.0,28000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2023/100000806
"odi 800 kilomet nên xe đã qua sử dụng, không có thông tin về tình trạng tai nạn hay độ độ chế, không có thông tin về trạng thái pin.",VinFast,VF3,2025.0,800.0,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2025/100000988
"Mô tả không đề cập đến tình trạng hay số km đã đi, nên không thể xác định được điều đó. Không có thông tin về pin hay sự cố, sản phẩm là mẫu mới từ VinFast.",VinFast,VF 6,,,,,,,,https://otodien.vn/oto-vinfast-vf6-nam-2026/100001992
"xe này được mô tả là 'thuê pin', có Odo là 7 vạn km, cam kết không gặp nước, vì vậy không có dấu hiệu gì của tai nạn.",VinFast,VF e34,2022.0,70000.0,Đã qua sử dụng,Thuê pin,True,,oto_dien,https://otodien.vn/oto-vinfast-vfe34-nam-2022/100000214
"xe mới, không có thông tin Odo, có bảo hành mới và mô tả là xe mới.",VinFast,VF5 Plus,2025.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2025/100000043
"Xe này có odo 13.500 km và từ 'xe lướt', chỉ ra rằng nó đã qua sử dụng. Có thông tin 'thuê pin', nên trạng thái pin được ghi nhận. Có nhiều phụ kiện thêm vào xe, do vậy có aftermarket mods. Có mô tả không có lỗi tai nạn, tức là xe không đâm đụng hoặc ngập nước.",VinFast,VF3,2024.0,13500.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2024/100000540
"miễn phí sạc, xe sẵn giao ngay, không có thông tin Odo hay trạng thái cũ",VinFast,VF3,2025.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2025/100000282
"khách hàng đang sở hữu xe xăng, không có thông tin về tình trạng và số km đi được, không có thông tin về các phụ kiện độ.",VinFast,VF8,,,,,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2026/100001840
"Không có thông tin về tình trạng xe, không có thông tin odo, không có thông tin về pin, không có tai nạn hay độ chế. Không có thông tin loại xe.",VinFast,VF 6,,,,,,,,https://otodien.vn/oto-vinfast-vf6-nam-2026/100001437
"xe đã chạy 5v9 km, không có từ ngữ khẳng định là mới 100%, nên imputed_condition là đã qua sử dụng",VinFast,VF8 Plus,2023.0,5900.0,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2023/100001017
"Mô tả không cung cấp thông tin về năm sản xuất, số km đã chạy, tình trạng xe hay bất kỳ thông số nào khác, chỉ đề cập đến chương trình khuyến mãi.",,,,,,,,,,https://otodien.vn/oto-vinfast-vf7-nam-2026/100001104
"xe lướt 3000 km, mua pin, độ bằng film, thảm sàn, ốp carbon",VinFast,VF6 Plus,2024.0,3000.0,Đã qua sử dụng,Mua pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2024/100000479
"Từ mô tả không có thông tin nào về tình trạng, chỉ tiết lộ rằng xe là phiên bản mới với chương trình khuyến mãi tại đại lý do đó sẽ được coi là Đã qua sử dụng. Tình trạng ODO không được đề cập, chỉ có mô tả tổng quát về xe điện VinFast VF5 PLUS.",VinFast,VF5 PLUS,,,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2026/100001822
"Odo 3,7v km -> Đã qua sử dụng, mua pin CATL -> battery_status: Mua pin, không có tính năng ngoài -> has_aftermarket_mods: false",VinFast,VF9 Plus,2025.0,37000.0,Đã qua sử dụng,Mua pin,,False,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2025/100000572
"Odo 5,000 km, không có mô tả nào về tình trạng xe mới, xe đã nâng cấp film và sơn, nên xe là Đã qua sử dụng. Có thông tin về pin sạc miễn phí cho đến T12/2028.",VinFast,VF9 Eco,2025.0,5000.0,Đã qua sử dụng,,,True,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2025/100001796
"Mô tả không rõ ràng về tình trạng (không đề cập Odo, không có mô tả về phụ kiện, không nhắc đến tai nạn, không đề cập đến pin).",VinFast,ECVAN,,,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-ec-van-nam-2026/100001302
"Mô tả không đề cập đến tình trạng xe hay số km, không có thông tin về tai nạn, không có phụ kiện aftermarket. Do đó chỉ có thể xét là tình trạng chưa xác định.",VinFast,Limo Green,,,,,,,oto_dien,https://otodien.vn/oto-vinfast-limo-green-nam-2026/100001519
"Mô tả không đề cập đến tình trạng xe cũ hay lăn bánh, không có thông tin về Odo hay những từ ngữ như 'mới' hay 'đã qua sử dụng'. Không có thông tin về pin hay mods. Không có thông tin về tai nạn.",VinFast,VF6 Eco Plus,,,,,,,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2026/100001461
"pin thuế, odo 15 nghìn km, lót sàn, zin bao tes",VinFast,VF3,2024.0,15000.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2024/100001270
xe mới 100% pin CATL,VinFast,VF8,2023.0,,Mới 100%,bao gồm pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2023/100001430
Mô tả không cung cấp thông tin về tình trạng hoặc số km đã đi. Không có thông tin cụ thể về pin hoặc các mod tùy chỉnh. Không rõ tình trạng tai nạn. Cần thiết lập mặc định cho các trường này.,VinFast,MPV7,,,,,,,oto_dien,https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001352
"Odo 7 vạn, có mô tả về dán phim, thảm sàn, và camera hành trình, không có mô tả xe mới hoặc chưa lăn bánh nên tình trạng xe là đã qua sử dụng. Có lót sàn và camera hành trình nên có mod.",VinFast,VF5 Plus,2025.0,70000.0,Đã qua sử dụng,,,True,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2025/100001227
"Không có thông tin về Odo nhưng mô tả không có từ ngữ nào cho thấy xe đã qua sử dụng, lời giới thiệu về bảo hành cho thấy xe mới 100%. Không có thông tin về các món đồ chơi thêm vào. Không có từ nào để khẳng định xe đã bị tai nạn. Không có thông tin về tình trạng pin.",VinFast,VF5,2025.0,,Mới 100%,,True,False,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2025/100000059
"Odo 40.000 km, mua pin SDI, không có thông tin về tình trạng tai nạn hay độ zin",VinFast,VF8 Eco,2022.0,40000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2022/100000483
"Odo 12.5v km cho thấy xe đã qua sử dụng, không có thông tin nào chỉ ra rằng xe mới hoàn toàn. Không có thông tin về pin hay tình trạng tai nạn.",VinFast,VF6 2024 Plus,2024.0,125000.0,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2024/100000630
"Sản phẩm mô tả là VinFast VF9, không có thông tin về Odo hoặc điều kiện cũ mới. Không có từ ngữ xác định xe đã sử dụng hay không, do đó giữ nguyên là null với cả điều kiện và Odo. Có mô tả miễn phí sạc pin tới tháng 02/2029. Không phát hiện bất kỳ tai nạn hay phụ kiện nào được thêm vào.",VinFast,VF9,,,,Miễn phí sạc pin tới tháng 02/2029,,,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2026/100001468
"không có thông tin về tình trạng hay số km, không đề cập đến tai nạn hay độ chế",VINFAST,Limo Green,2026.0,,,,,,oto_dien,https://otodien.vn/oto-vinfast-limo-green-nam-2026/100001240
"odo 1v, xe mua pin, có camera hành trình, có thảm sàn phim cách nhiệt, sơn zin 99%",VinFast,VF5 Plus,2025.0,10000.0,Đã qua sử dụng,Mua pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2025/100000544
"chưa lăn bánh, không rõ Odo, không đâm đụng, không ngập nước, không thủy kích, trang bị đầy đủ",VinFast,MPV,,,Mới 100%,,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001469
"Odo 1.000 km, Mua pin catl, có điều hoà hãnh ghế, sàn zin cả xe bán chưa cắt",VinFast,VF9 2024 Plus,2024.0,1000.0,Đã qua sử dụng,Mua pin,True,False,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2024/100000618
"Odo 2v km (đã qua sử dụng), xe mua thêm pin.",VinFast,VF7 Eco,2024.0,20000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2024/100000871
"Bán VF9 plus 2024 má»i, chứa thông tin 'mua pin CATL' có nghĩa là bao gồm pin. Không có thông tin về Odo và không có từ ngữ nào chỉ ra xe đã qua sử dụng.",VinFast,VF9 Plus,2024.0,,Mới 100%,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2024/100000156
"xe lướt, 4000KM, không rõ tình trạng tai nạn, không rõ độ nguyên bản",VinFast,Limo Green,2026.0,4000.0,Đã qua sử dụng,,,True,oto_dien,https://otodien.vn/oto-vinfast-limo-green-nam-2026/100002081
"mua pin, dán film kính, lót sàn, xe không nhắc đến tình trạng mới hoặc đã qua sử dụng",VinFast,VF8 Eco,2023.0,,,Mua pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2023/100000288
"thuê pin, Odo 1.5v km, các phụ kiện lắp thêm",VinFast,VF3,2024.0,15000.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2024/100000423
"Thông tin mô tả xe mới, không có thông tin Odo, mô tả rõ ràng và không có từ ngữ chỉ xe đã qua sử dụng. Không có thông tin về độ nguyên vẹn hay phụ kiện aftermarket.",VinFast,VF3,2025.0,,Mới 100%,,,False,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2025/100000386
"xe đã đi 2000km, dùng từ 'lướt' ngụ ý đã qua sử dụng",VinFast,VF7 Plus,2025.0,2000.0,Đã qua sử dụng,,,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2025/100000327
"odo 3v-km, thuê pin, có phụ kiện",VinFast,VF8 Plus,2022.0,30000.0,Đã qua sử dụng,Thuê pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2022/100000696
"Giao xe ngay, xe không có Odo, mô tả khuyến mãi, chưa lăn bánh nên là xe mới 100%. Không có thông tin về tai nạn, không có trang bị thêm nào, là oto điện.",VinFast,VF5,2026.0,,Mới 100%,,True,False,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2026/100001193
"xe mới 100%, không có thông tin Odo, không có lỗi, không độ chế, là oto điện",VinFast,VF6 Eco,2024.0,,Mới 100%,,True,False,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2024/100000407
"Mô tả không có thông tin về tình trạng xe, số km đã đi và không có thông tin nào liên quan đến pin hay tai nạn.",VinFast,VF3,,,,,,,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2026/100001901
"mua pin, xe đẹp nguyên zin, 4 vạn",VinFast,VF7 2024 Plus,2024.0,40000.0,Đã qua sử dụng,Mua pin,True,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2024/100001873
"Xe được mô tả là 'mới', nhưng không có thông tin nào để xác nhận tình trạng hoặc số km đã đi. Không có đề cập về pin hay độ mô đun. Khả năng pin và tai nạn không được đề cập rõ ràng.",VinFast,VF3,2025.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2025/100000034
"Odo hƠn1 vkm -> Đã qua sử dụng; mua pin -> battery status: Mua pin; có các phụ kiện như dán gói phim cách nhiệt, ghế da nappa, thảm sàn -> có độ mod.",VinFast,VF3,2025.0,1000.0,Đã qua sử dụng,Mua pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2025/100001881
"Thông tin chỉ đề cập về giá cả và khuyến mãi của xe mà không có thông tin nào về tình trạng, quãng đường đã đi, pin, tai nạn hay độ độ. Vì vậy, các trường này không thể xác định được.",VinFast,VF7,,,,,,,,https://otodien.vn/oto-vinfast-vf7-nam-2026/100001904
"mua pin, Odo 11,3 vạn, có ghi chú về các phụ kiện như film, lazang, led cánh chim trước sau, đã qua sử dụng",VinFast,VF5 S,2024.0,113000.0,Đã qua sử dụng,Mua pin,,True,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2024/100001984
"Có từ 'xe cháy hơn 13000km', xác định được Odo là 13000 km, không phải là xe mới. Có từ 'bao check ko va đập' ngụ ý xe không gặp tai nạn.",VinFast,VF5 Plus,2023.0,13000.0,Đã qua sử dụng,,True,,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2023/100000027
"xe giá»¯ cã²n ráº¥t má»i, ÄÃ£ cÃ³ pin",VinFast,VF7 Plus,2024.0,,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2024/100000459
"Không có thông tin cụ thể về thương hiệu, mẫu xe, năm sản xuất, số km đã đi, tình trạng xe, tình trạng pin, độ nguyên bản hoặc tai nạn.",,,,,,,,,,https://otodien.vn/oto-vinfast-vf3-nam-2026/100001163
Odo là 2 vạn (20000 km) => 'Đã qua sử dụng'. Có 'mua pin' => 'Mua pin'. Có nhiều phụ kiện được liệt kê => có 'has_aftermarket_mods'. Không có thông tin về tai nạn.,VinFast,VF5 2024 Plus,2024.0,20000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf5-nam-2024/100000710
"xe mới 100%, không có Odo, không nêu vấn đề tai nạn, không có phụ kiện thêm",VinFast,VF 6 ECO,2026.0,,Mới 100%,,True,False,oto_dien,https://otodien.vn/oto-vinfast-vf6-nam-2026/100001726
"Có từ 'odo 3,3v km' cho thấy xe đã qua sử dụng, và có 'mua pin sdi' thể hiện rằng pin được bán kèm với xe.",VinFast,VF9 Plus,2023.0,33000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf9-nam-2023/100000501
"thuê pin, Odo 1v, mô tả đầy đủ các phụ kiện, không có thông tin tai nạn",VinFast,VF3,2024.0,10000.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://otodien.vn/oto-vinfast-vf3-nam-2024/100000260
"mua pin, Odo 1.7v km",VinFast,VF7 Plus,2024.0,17000.0,Đã qua sử dụng,Mua pin,True,,oto_dien,https://otodien.vn/oto-vinfast-vf7-nam-2024/100000432
"xe mới 100%, không có thông tin Odo",VF,MPV,,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100000792
"Mô tả cho biết 'xe điện', '4 chỗ', 'quãng đường 420km/lần sạc', không có thông tin về Odo hoặc tình trạng xe là mới. Không có thông tin về phụ kiện, tình trạng va chạm hay bình.",BYD,M6,2026.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-byd-m6-nam-2026/100001334
"Thuê pin, không có thông tin về tình trạng và mileage, không có thông tin về tai nạn và độ zin.",VinFast,VFe34,2022.0,,,Thuê pin,,,,https://otodien.vn/oto-vinfast-vfe34-nam-2022/100000546
"Odo 27 km, MUA PIN, không đề cập đến độ mới của xe nên không xác định là mới 100% hay đã qua sử dụng, nhưng có độ 27 km nên sẽ được coi là đã qua sử dụng. Không có thông tin gì cho chất lượng của xe. ",VinFast,VF8,2024.0,27.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://otodien.vn/oto-vinfast-vf8-nam-2024/100000588
"Mô tả xe này cho biết nó là xe mới và có sẵn ngay tại kho, không có thông tin nào về số km đã đi, nên đánh giá là mới 100%. Không có thông tin về pin hoặc tai nạn.",VinFast,MPV 7,2026.0,,Mới 100%,,,,oto_dien,https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001652
