id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type
2605,"mua pin, màu trang/ánh, sx 2024, odo 5v km, miã»n phã sáº¡c Äáº¿n 01/2028, cam két k ÄÃ¢m Äá»¥ng",,VF5 Plus,2024,5000,Đã qua sử dụng,Mua pin,False,False,oto_dien
2606,"vá»-VF E34 2022, odo: 5.8v km, xe mua Äá»©t pin",,,2022,5800,Đã qua sử dụng,Mua pin,,False,oto_dien
2607,$12,,,,,,,,False,
2608,xanh dÆ°Æ¡ng-Odo 8500km,,VF5,2025,8500,Đã qua sử dụng,,,False,oto_dien
2609,odo 1.9v km,,VF6 Plus,2024,19000,Đã qua sử dụng,Mua pin,True,False,oto_dien
2610,"odo 2v km, mua pin",,VF6 Plus,,,,,,False,oto_dien
2611,,,,,,,,,False,
2612,"má»i 100%, ÄÃ£i Äáº¿n 14%",,VF5 Plus,,,,,,False,oto_dien
2613,"sx 2022, odo 2.6v km, thuần phong, giá bán",,VF e34,2022,26000,Đã qua sử dụng,,,False,oto_dien
2616,,,,,,,,,False,
2617,"sx 2024, dk 12/2024, odo 1.3v, zin, báº¡n thuÃª pin",VinFast,VF5,2024,13000,Đã qua sử dụng,Bán pin,False,True,oto_dien
2618,,,,,,,,,False,
2619,odo 4v có sáºµn xe ván chay lÃ´n tay luÃ´n,VinFast,VF8 Eco,2023,4000,Đã qua sử dụng,,False,True,oto_dien
2620,VF8 eco tráº¯ng Vin2023 Pin SDI,,VF8,2023,,,,,False,
2621,thuÊª pin plus-28.000 km,VinFast,VF9,2023,28000,Đã qua sử dụng,ThuÊª pin,,True,oto_dien
2623,"tráº¯ng vin 2025, odo 5,000 km, sáº¡c free háº¿t T12/2028, sáº¡c ko giá»i háº¡n Äáº¿n T6/2027",VinFast,VF9,,5000,Đã qua sử dụng,,,True,oto_dien
2626,,,,,,,,,False,
2628,sdi 5v -Xe Äáº¹p -GiÃ¡,,VF8,2023,,,,,False,oto_dien
2629,"VinFast VF5 2025, odo 2.9 VKM (km), mua pin chính hãng, sạc full không giá trị gia tăng, dán cách nhiệt 3M hàng tháng giá 11T, camera hành trình 3.5t, thêm trang bị 2 lần 26 triệu, loa SUB 8.5 triệu, anh kiểm 2 năm, chương trình vv...",VinFast,VF5  Plus,2025,2900,Đã qua sử dụng,,,False,oto_dien
2630,"Äi 8000km, miá»n sáº¡c tá»i t6/2027",VinFast,VF7 Eco,2024,8000,Đã qua sử dụng,,,True,oto_dien
2631,mã»i,,VF5 Plus,2025,,,,,False,oto_dien
2633,"xanh nt Äen-7 chá» tráº§n thÃ©p Äi 2,3 váº¡n km",,VF9 Plus,2023,,,,,False,oto_dien
2634,"vô hiệu hóa, áp suất sạc, đèn LED, dán kính, sạn",VinFast,VF5 Plus,2024,,Mới,,False,True,oto_dien
2636,xe Äáº¹p nháºn ngay khÃ´ng chá»! odo 64.000km,,,,64000,Đã qua sử dụng,mua pin,,False,oto_dien
2637,sản xe vf5 màu v25 thanh lý tại Hà Nội giá 45x-Lh,,VF5,,,Đã qua sử dụng,,,False,oto_dien
2638,"sx 2022, thuâ pin tiâ 1.8tr/thang, odo 3v km, zin xe, cam két k ÄÃ¢m Äá»¥ng",,VF e34,2022,30000,Đã qua sử dụng,,,False,oto_dien
2639,xe Äáº¹p â nháºn ngay khÃ´ng chá»! odo 47.000km,,GF VF8 Plus,,47000,Đã qua sử dụng,mua pin,,False,oto_dien
2640,"odo 27000km, mua pin, mián sác tài 30/6/2027",,VF6 Eco,2024,27000,Đã qua sử dụng,Mua pin,False,True,
2641,viÃªn cuá»i duy nháº¥t mua pin,,VF3,2025,20,Mới,Mua pin,False,True,oto_dien
2642,"VinFast VF8 Plus model from 2022 with full mileage, equipped with additional features such as upgraded climate control and new paint finish. Price is negotiable after bank guarantee at 70% of the original price.",,,,,,,,False,
2645,"zin 100%, odo 7000 km",,Limo Green,2025,7000,Đã qua sử dụng,,False,True,oto_dien
2647,"odo 2v km, xe mua đứt pin",,VF7,2024,,,,,False,oto_dien
2648,"VF8 Eco 2023, Mua Pin CATL, AWD, Full ADAS, Odo: 30.000 km",VinFast,VF8  Eco,2023,30000,Đã qua sử dụng,Mua Pin CATL,,False,oto_dien
2649,,,,,,,,,False,
2650,$12,,,,,,,,False,
2651,"odo 4v cam nt kem, xe zin keng, giá bán 775tr, ko xe xăng, có xe xăng thêm 655tr",VinFast,VF8 Plus,2022,,Mới,,False,True,
2652,"cháº¡y má»i 950km, xe má»i mua Äáº¹p nhÆ° trong tiá»m",,Vf5 plus,2026,950,Đã qua sử dụng,,,False,oto_dien
2653,,,,,,,,,False,
2655,VF8 plus 2023 lÃªn GF pin CATL/ SDI - GiÃ¡ bÃ¡n giao Äá»ng tá»« 750-880 triá»u,,VF8 Plus,2023,,,CATL pin,,False,oto_dien
2656,"má»i vá» . -VF9 Plus sx 2023 mua Pin SDI odo 5,7v full lá»ch sá» hÃ£ng bao check má»i nÆ¡i yÃªu cáº§u",,VF9 Plus,2023,5700,Đã qua sử dụng,,,False,oto_dien
2658,"thuÊª pin, 28.000 km",,VF9,2023,28000,Đã qua sử dụng,,,False,oto_dien
2659,$12,,,,,,,,False,
2662,"VINFAST VF3 model, year 2026, full warranty available until April 30, 2026, free battery replacement for 10/2029, maximum loan of 85% with interest rate",VinFast,VF3,2026,,,free battery replacement for 10/2029,,False,
2663,xe đã được nâng cấp không có sạc chính hãng bán lại,,vf8,,,,,,True,oto_dien
2664,"thuÊª pin, odo 3000km, lÊ°n full, miÊ°n phÄ sÁc xe Äáº¿n 07/2027",VinFast,VF3,2024,3000,Đã qua sử dụng,,,True,oto_dien
2665,báº¡c Vin2022 Pin SDI,VinFast,VF8,2022,,,,,False,oto_dien
2666,"bán xe cũ, odo 3.7v, zin keng",,VFe34,2022,37000,Đã qua sử dụng,Mua pin,,True,oto_dien
2667,"thuê pin, 7 ghâ, trán kinh-MÃu trã, sx 2024",,VF9 Plus,2024,8000,Đã qua sử dụng,Thuê pin,False,True,oto_dien
2668,"sx 2024, báº¡n mua Pin miá»n sáº¡c háº¿t 2027",VinFast,VF6 Plus,2024,,,,,False,oto_dien
2669,"mua pin, xanh dánh à»±ng, vá» ná»a ÄÃªm, lÃ mÃu xanh hi",,VF9 Plus,2023,2000,Đã qua sử dụng,Mua pin,False,True,oto_dien
2670,xanh dÆ°Æ¡ng 23 pin catl odo 5v-Giáº£m 50tr km tiá»n máº·t--70tr Äá»i xe xÄng-Táº·ng Bhtv 1 nÄm,VinFast,VF8,2023,,,xanh dÆ°Æ¡ng 23 pin catl,,False,oto_dien
2671,tráº¯ng thuá¹ƒ pin sáº£n xuáº¥t 2024-Odo hÆ¡n 1v km,,VF3,2024,10000,Đã qua sử dụng,,,True,oto_dien
2673,mua pin sáº£n xuáº¥t 2025 Odo 7000km,VinFast,VF3,,7000,Đã qua sử dụng,,,False,oto_dien
2678,,,,,,,,,False,
2679,"mua pin CATL, odo 2000 km, xe xuat hant",,VF9 Eco,2024,2000,Đã qua sử dụng,,False,True,oto_dien
2680,,VinFast,VF9 Plus,2025,,,,,False,oto_dien
2681,"sx 2025 mua pin, odo 2000 km, xe nguyên zin",VinFast,VF6 Eco,2025,2000,Đã qua sử dụng,Mua pin,True,False,oto_dien
2682,"2023 sdi, giá 710tr, km 50tr, xăng 70tr, thay bản hàn 1năm",,VF8,2023,50000,Đã qua sử dụng,,,False,oto_dien
2683,eco pin catl 2023,,VF8,2023,,,XÃ¡m eco pin catl 2023,,False,oto_dien
2684,odo 800 kilomet,,VF3 Plus,2025,800,Đã qua sử dụng,,,False,oto_dien
2685,"odo 7v-pin tiền phong, full lá»ch sá» hÃ£ng, sáºµn há» sÆ¡ cáº§m tay",,VF e34,2022,70000,Đã qua sử dụng,,,False,oto_dien
2687,,,,,,,,,False,
2688,,,,,,,,,False,
2689,Äi 5000km,,VF6 Eco,2025,5000,Đã qua sử dụng,,,False,oto_dien
2690,"sx 2024, mua pin CATL, odo 1.1v km, xe full Adas, zin cam két khang, ngáp nước, bao check test",,,2024,11000,Đã qua sử dụng,Mua pin CATL,False,True,
2691,,,,,,,,,False,
2692,"mua pin, màu xanh đen, zin gân xe, mián phác sắc 01/2028",,VF7 Plus,2024,,Đã qua sử dụng,Mua pin,False,True,oto_dien
2693,"mua pin, odo 19.000 km, xe đã qua sử dụng",VinFast,VF6 Plus,2025,19000,Đã qua sử dụng,,,True,oto_dien
2694,,,,,,,,,False,
2695,"xuát công ty, odo 20.000km",,VF e34,2022,20000,Đã qua sử dụng,,,False,oto_dien
2696,"full xe, phim, tham, sạn, mián phíc kạch, ngáp nác, bao check test",,VF5 Plus,2023,,Mới,Mua pin,False,True,oto_dien
2697,"tráº¯ng 2025, odo: 1.7v km",,VF6 Plus,2025,17000,Đã qua sử dụng,,,True,oto_dien
2699,cháº¥n tráº¯nh gÆ°á»i bÉªn ÄÁng cÆ°á»ng trá»±c tiáº¿p 50tr,,,,,,,,False,oto_dien
2700,"Odo 4v km, xe lên film, san, lân",,VF5 Plus,2024,4000,Đã qua sử dụng,,False,True,oto_dien
2701,"odo 800km - Má»I KENG Láº¥y tá»« ThÃ¡ng 1 / 2026, Thá»i háº¡n sáº¡c miá»n phÃ Äáº¿n háº¿t 2028",VinFast,EC Van,,800,Đã qua sử dụng,,,False,oto_dien
2702,"VinFast VF9 2023 Plus, Mua Pin SDI, Odo 5.7 váº¡n km, full lá»ch sá» hÃ£ng, xe Äáº¹p, mÃ¡y mÃ³c â khung gáº§m nguyÃªn báº£n, bao check má»i nÆ¡i theo yÃªu cáº§u, dÃ¡n phim cÃ¡ch nhiá»t, tháº£m sÃn cao cáº¥p, lÃªn tá»i 70% giÃ¡ trá» xe â thá»§ tá»¥c nhanh gá»n",VinFast,VF9  Plus,2023,5700,Đã qua sử dụng,Mua pin SDI,,True,
2703,VF3 Plus model from 2026 with various discounts and promotions for customers in June 2026,,VF3 Plus,2026,,,,,False,
2704,,,,,,,,,False,
2705,"odo 3.4v km, xe đã nạp năng lực, cáps 6D, lumar, cam khóa không mép và ngập nước pin không mốc tháng",,VF6 Plus,2025,34000,Đã qua sử dụng,,False,True,oto_dien
2706,odo: 18.000 km,,VFe34,2022,18000,Đã qua sử dụng,,,True,oto_dien
2708,"thuê pin, odo siêu lâu 2828 km, miãªn phÃ sáº¡c 07/2027",,VF7 Plus,2024,2828,Đã qua sử dụng,,,False,oto_dien
2710,duy nhát 1 em VF9 Plus trang cáp xe siêu lẹ-7 chàº¥n trên khan-Mua pin CATL-Odo 1.100 km-Giá 1xxx,,VF9 Plus,2025,1100,Đã qua sử dụng,Mua pin,,True,oto_dien
2711,"new, sx 2025",,VF3,2025,,,Mua pin,,False,oto_dien
2712,"Pin CATL, Odo: 4v km",,VF8 Eco,2023,,,Pin CATL,,False,oto_dien
2714,"ODO 3 vạn trên, phá»¥ kiá»n có ÄÃ¨n bi, cá»¥p gÆ°Æ¡ng tá»± Äá»ng, phim cÃ¡ch nhiá»t, Tháº£m sÃn",,VF5 Plus,2024,,Mới,,False,True,oto_dien
2715,"sáº£n xuáº¥t 2025, ODO 7000KM",,Limo Green,2025,7000,Đã qua sử dụng,,,False,oto_dien
2716,"VinFast VF6 Plus model, year 2025, odometer reading 39Km (assumed from 'odo 3,9V'), full option features including adaptive cruise control, HUD, ADAS, and 360-degree camera. Limited edition audio system with 8 speakers, 19-inch logo wheels, rear parking assist, reversing lights, fog lamps, etc.",,,,,,,,False,
2718,"2023, mua pin, 40.000 km, 930 triệu",,VF9 Plus,2023,40000,Đã qua sử dụng,Mua pin,,False,oto_dien
2720,"xe siêu mới, odo 4.785 km",,VF5 Plus,2025,4785,Đã qua sử dụng,Mua pin,False,True,
2721,,,,,,,,,False,
2722,"mua pin catl, odo 30.000km",,,2023,30000,Đã qua sử dụng,Mua pin catl,,False,oto_dien
2723,"xem thÃªm 13tr, lÃ½-ð² ÄÆ°a trÆ°á»c tá»« 50 triá»u",,VF3,,,,,,True,oto_dien
2724,"full lá»ch sá» hÃ£ng, sáºµn há» sÆ¡ cáº§m tay, cam káº¿t cháº¥t lÆ°á»£ng, xe khÃ´ng ÄÃ¢m va , tai náº¡n, ngáºp nÆ°á»c",,,,,,,False,True,oto_dien
2725,"mua pin, màu xanh, sx 2023, odo 14000km, miã»n phÃ sáº¡c 01/2028, cam káº¿t k ÄÃ¢m Äá»¥ng",,VF5 Plus,2023,14000,Đã qua sử dụng,Mua pin,False,False,
2726,,,,,,,,,False,
2727,sáºµn xe VF6 giao ngay giá cá»±c tá»t kÃªm quÃ táº·ng háº¥p dáº«np,,,,,,,,False,oto_dien
2728,"odo 4v, tá»« má»i sÆ¡n zin 100%",VinFast,VF5 Plus,2024,,Mới,,False,True,oto_dien
2730,"odo 7v lăn giá nổ, dán phim, thay sạn, vẹ che mão, cam hình trình, cáp giao ngang",VinFast,VF5 Plus,2025,,Mới,,False,True,oto_dien
2731,"sx 2024 län bánh 2025, Äi 22.000 km",,VF7s,2025,22000,Đã qua sử dụng,,False,True,oto_dien
2734,$12,,,,,,,,False,
2736,cháº¥cÃ²n xe VF5 plus tráº¯ng Vin2025,,VF5 plus,2025,,Mới,,,False,oto_dien
2737,"cs má»i táº·ng 1 nÄm BHTV, mua pin, sáºµn xe, chá» cÃ²n 555tr",,,,,,SDI 2022,False,True,oto_dien
2738,,,,,,,,,False,
2740,$12,,,,,,,,False,
2741,"mua pin CATL, 7 gháº¿, tráº§n thÃ©p-â MÃu xanh/nÃ¢u, sx 2024",,VF9 Plus,2024,37,Đã qua sử dụng,Mua pin CATL,False,True,oto_dien
2743,HÃ Ná»i Cáº¥m Xe Táº£i trÃªn 2 Táº¥n-Giáº£i phÃ¡p di chuyán má»i cho cÃ¡c bÃ¡c tÃi,,ECvan,,,,,,False,oto_dien
2744,,VinFast,VF 6 PLUS,2026,,,,,False,oto_dien
2745,"odo 1v7 Km, miá»n sáº¡c cáº¥t cáº¥p, lÃªn tháº£m sÃn, phim cÃ¡ch nhiá»t cao cáº¥p",,Limo Green,2025,17000,Đã qua sử dụng,,,True,oto_dien
2746,xe Äáº¹p â nháºn ngay khÃ´ng chá»! odo 56.000km,,,,56000,Đã qua sử dụng,mua pin,,False,oto_dien
2747,"NÄm: 2023, ODO: 55 NgÃn cÃ¢y, Xe chuáº©n GF ÄÃ£ tráº£i qua 139 bÆ°á»c kiá»m tra",,VF8 Plus,2023,55,Đã qua sử dụng,,True,False,oto_dien
2748,"cáºp Báº¿n, cáºªu lÆ°á»t 1 Váº¡n, xe mua pin, báº£o hiá»m thÃ¢n vá» xe tá»i thÃ¡ng 8/2026",,VF6 Eco,2025,,Đã qua sử dụng,Mua pin,False,False,oto_dien
2749,"Äky 2026 lÆ°á»t 3500km, báº£n 6 gháº¿ trÃªn kÃnh",VinFast,VF9 Plus,,3500,Đã qua sử dụng,,False,True,oto_dien
2750,$12,,,,,,,,False,
2751,,,,,,,,,False,
2752,"odo 6000km, mua pin",VinFast,VF5 Plus,2024,6000,Đã qua sử dụng,,,False,oto_dien
2755,"sx 2022, thuÊª pin tiÊªn phong-â MÂu báº¡c/Äen-â Miá»n phÃ sáº¡c Äáº¿n thÃ¡ng 07/2027-â Cam káº¿t k ÄÃ¢m Äá»¥ng, ngáºp nÆ°á»c",,VF8 Eco,2022,,,,,False,oto_dien
2757,,VinFast,VF 7,,,,,,False,
2758,,,,,,,,,False,
2759,"miãn phán quíº¡n, miãn phán sáº¡c pin",,VF6 Eco,2025,,,,,False,oto_dien
2760,"vai 2 váº¡n--Xe cÃ¡ nhÃ¢n sá» dá»¥ng--ÄÃ£ dÃ¡n phim, tháº£m sÃn, lÃªn cá»p Äiá»n, thay loa cÃ¡nh",,VF5 Plus,2024,,Đã qua sử dụng,,,True,oto_dien
2761,"xanh rãªu/äên, mua pin-â Xe sx 2024-â Odo 3v km-â Miá»n phÃ sáº¡c xe Äá»¥ng 01/2028-â Cam káº¿t k ÄÃ¢m Äá»¥ng, ngáºp nÆ°á»c",,VF6 Plus,2024,30000,Đã qua sử dụng,,False,False,oto_dien
2764,mã»i vá» 2 xe Vf9Plus 7 chá» Vin2023,VinFast,VF9,2023,,,,,False,oto_dien
2767,,,,,,,,,False,
2768,,VinFast,VF7,,,,,,False,oto_dien
2769,"Full Option, 2 cửa + ghế lái + làm mát ghế lái",,VF7 Plus,,,,,,True,oto_dien
2770,"Há» trá»£ tráº«ng khÃ´ng chá»©ng minh thu nháºp-Há» trá»£ ná»£ xáº¥u ná»£ chÃº Ã½-Miá»n phÃ sáº¡c, háº¿t T6/2027",,VF7 Plus,2025,,,,,False,oto_dien
2771,"mua pin CATL, odo 2.1v km, miã⁀n phã sáº­c 01/2028",,VF9 Plus,2023,21000,Đã qua sử dụng,Mua pin CATL,,False,oto_dien
2772,"sx 2022, thuÊª pin tiÊªn phong-â MÊªu trÊ°ng/Äen-â Odo 6v km-â Xe ÄÃ£ lÊªn film cÆ¡ch nhiá»t cao cáº¥p, tháº£m sÆ¡n-â Miá»n phÆ¡c Äáº¿n 07/2027-â Cam káº¿t k Äá»¥ng, ngáº£p nÆ°á»c",VinFast,VF e34,2022,6000,Đã qua sử dụng,,,False,oto_dien
2773,"sx 2022, thuÊª pin tiÊªn phong-â MÊªn Äen/Äen-â Odo 4v-â Xe dÊ¡n film, tháº£m sáº¡c Äáº¿n 07/2027-â Cam káº¿t k ÄÃ¢m Äá»¥ng",,VF e34,2022,,"dÊ¡n film, tháº£m sáº¡c Äáº¿n 07/2027",,False,True,oto_dien
2774,"Giá bán 59x triệu, giá mua lại 65tr, sơn màu giao ngay toàn bộ quá trình",,,,,,,,False,oto_dien
2775,"sx 2024, mua pin, màu xanh rễu/æ, lÃªn full Äá» cÆ¡ báº£n, miá»n phÃ sáº¡c xe Äáº¿n 01/2028",,VF6 Plus,2024,,,Mua pin,,False,oto_dien
2777,"nt xanh 2022, pin sdi, odo 3v6 km, xe zin keng, có xe giá 665tr, ko có xe giá 735tr, xuÃ¢n PhÆ°Æ¡ng, HÃ Ná»i",,,,,,Pin sdi,,False,oto_dien
2778,"SUV PHEV, chay Äián ~100 km, há»£t pin káº¿t há»£p cháº¡y xÄng",,Sealion 6 Dynamic,,,,Hết pin két hả»£p cháº¡y xÄng,,False,oto_dien
2780,sáºµn há» sÆ¡ sang tÃªn ngay,,VF8 Eco,2023,4300,Đã qua sử dụng,,False,True,oto_dien
2781,"sx 2023, mua pin CATL, odo lÆ°á»t 5000 km, xe sáºµn há» sÆ¡ sang tÃªn trong ngÃy, cam káº¿t k ÄÃ¢m Äá»¥ng",VinFast,VF8 Eco,2023,5000,Đã qua sử dụng,Mua pin CATL,False,False,oto_dien
2782,"thuÃª pin CATL, xe 7 gháº¿, màu nâu, sx 2023",,,,,,100%,,False,oto_dien
2785,mua pin free sạc,,vf3,,,,Mua pin,,False,oto_dien
2786,Pin CATL 2 cáº§u má»i,,VF8 Eco,2024,,,Pin CATL 2 cáº§u má»i,,False,oto_dien
2787,"odo 36000 km, xe đã dán film sán, lên camera lùi, camera HĐ",,VF3,2024,36000,Đã qua sử dụng,,,True,oto_dien
2788,odo ~1.4v-,BYD,Atto 2,,1400,Đã qua sử dụng,,,True,oto_dien
2789,"VinFast VF9 2023 Plus, new car with full warranty, equipped with upgraded features and cameras. Price quoted but not specified.",VinFast,VF9,2023,,new,,,True,
2790,"6 gháº¿, tráº§n kÃnh-â MÃu Äá»/nÃ¢u, sx 2023-â Xe thuÃª pin tiÃªn phong 3.1tr/thÃ¡ng",,VF9 Plus,2023,,,tiÃªn phong,,False,oto_dien
2791,$12,,,,,,,,False,
2793,"sx 2022, thuÊª pin tiÊªn phong-â MÊª trÊªng/Äen-â Odo 2v km-â Xe ÄÃ£ lÊªn thÊªm san, phim cÊ¡ch nhiÊ°c cao bÊªp-â MiÊª mÊª sáº¡c Äáº¿n 07/2027-â Cam kÊªt k Äá»¥ng, ngÊªp nÆ°á»c",VinFast,VF e34,2022,,,,,False,oto_dien
2794,"Mã màu Äen 6, zin khang, bao check test toàn quát",VinFast,VF9 Plus,2025,,Mới,Mua pin SDI,False,True,oto_dien
2795,háng phần tăng 2 năm BHTV 31/10/2025,,VF3,,,,,,False,oto_dien
2797,máº¡i 100%,,VF3,,,,,,False,oto_dien
2798,10 xe VF9 Eco,,,,,,,,False,
2800,"pin CATL, thanh lý",VinFast,VF9 Plus,2024,,Đã qua sử dụng,pin CATL,,False,oto_dien
2802,"mua pin, bá» cá»§a má»i--Odo: 8000km sÆ¡n zin 100%, mÃ¡y mÃ³c khung gáº§m keo chá» nguyÃªn báº£n bao check test toÃn quá»c, phÃ¡t hiá»n lá»i gá»i AE 10tr Äáº¿n xem xe",VinFast,VF5 Plus,2025,8000,Đã qua sử dụng,,,False,oto_dien
2803,"tiền phong-LÄn bÃ¡nh 3,5 váº¡n ÄÃ£ dÃ¡n film,tháº£m sÃn-Ace q.tÃ¢m",,VF9 Plus,2023,,,,,True,oto_dien
2804,xãm nt be,,VFe34,2022,,Đã qua sử dụng,,,False,oto_dien
2805,"sx 2024, mua pin CATL",VinFast,VF8 Plus,2024,3000,Đã qua sử dụng,mua pin CATL,,True,oto_dien
2806,,,,,,,,,False,
2808,$12,,VF MPV 7,,,,,,False,
2811,"BYD Atto 2 with Blade Battery, capacity of 45.1 kWh, Fashion Dragon Face design, camera 360 for parking assistance, and available in Hanoi, Cai Lan district, Ha Long city.",,,,,,,,False,
2813,"báº¡n plus sx 2024-Báº¡n 7 gháº¿ trÃ©p thÃªm, odo 2,7v km",VinFast,VF9 Plus,2024,27000,Đã qua sử dụng,,,True,oto_dien
2814,"odo: 9.500 km, xuáº¥t xá»©: Viá»t Nam",,VF5 Plus,2024,9500,Đã qua sử dụng,Mua pin,,True,oto_dien
2815,,,,,,,,,False,
2816,,,,,,,,,False,
2817,"sx 2022, thuÊª pin tiÊªn phong-â MÊªu xanh/Äen-â Odo 3.7v km-",,VF e34,2022,37000,Đã qua sử dụng,ThuÊª pin tiÊªn phong,,False,
2820,,,,,,,,,False,
2821,,,,,,,,,False,
2822,Thuâº¡ tráº¡c báº¡ 0 Äá»ng.,VinFast,VF5 Plus,,,,,,False,oto_dien
2824,,,,,,,,,False,
2825,"24 Full adas, chạy 1 vạn km",VinFast,VF8,2024,10000,Đã qua sử dụng,,,True,oto_dien
2829,"bán limousine, sáºµn xe sáºµn há» giao ngay",,,,,,,,False,oto_dien
2830,"VinFast VF5 Plus 2023, no mileage information provided, not inquired about accident-free status, aftermarket modifications mentioned",,VF5 Plus,,,,,,False,oto_dien
2831,"Mua pin CATL, Odo 16000 km",VinFast,VF9  Plus,,16000,Đã qua sử dụng,Mua pin CATL,,False,oto_dien
2832,,,,,,,,,False,
2833,"odo 3v full lá»ch sá» hÃ£ng, mÃ¡y mÃ³c khung gáº§m keo chá» nguyÃªn báº£n bao check test má»i nÆ¡i",VinFast,VF6 Plus,2025,,,,,True,oto_dien
2834,má»i 2024 pin Calt mua pin-Odo 25km,VinFast,VF8 S,2024,25,,Mua pin,,False,oto_dien
2835,"odo 2000km, xe mua đứt pin",,VF7,2024,2000,Đã qua sử dụng,,,False,oto_dien
2836,"Mua pin Catl, Odo 4.7v",VinFast,VF8,2023,4700,Đã qua sử dụng,Mua pin Catl,,False,oto_dien
2837,,,,,,,,,False,
2838,,,,,,,,,False,
2840,sáºµn 2 xe Herio vin2026,,,,,,,,False,xe_dap_dien
2841,30000 km,,VF8,2024,30000,Đã qua sử dụng,,,False,oto_dien
2842,Sáºµn VF3 Plus Äá»u ÄÃ£i thÃ¡ng 4-ð Giáº£m 6% giÃ¡ xe,,,,,,,,False,
2845,"VF8 tâng báº£ng giáÆ¡u giÃ¡ vÃ miá»n thuáº¿ trÆ°á»c báº¡. VF8 Lux, Eco, Plus Vin 24, 25 gÃ¡i cáº§a táº­t-â Miá»n thuáº¿ trÆ°á»c báº¡-â Miá»n phÃ sáº¡c pin 2 nÄm-â Há» trá»£ tráº£ gÃ³p 80%, lÃªi suáº¥t tháº¥p-â QuÃ táº·ng háº¥p dáº«n",VinFast,VF8 Eco  má»i,,,,,,False,oto_dien
2846,"xãm/Äen, mua pin-â Odo 2v km-â Xe lÃªn 50tr tiá»n Äá», cÃ²n báº£o hiá»m thÃ¢n vá» hÆ¡n 1 nÄm",,VF6 Plus,2024,20000,Đã qua sử dụng,,,False,oto_dien
2847,,,,,,,,,False,
2848,"odo 1500 km, zin 100%, sạc đầy 6 ghâ",VinFast,VF9 Plus,2025,,Đã qua sử dụng,,,False,oto_dien
2852,,,,,,,,,False,
2853,"sáº¡u 2022, xe 1 chá»§ tá»« Äáº§u, pin tiÃªn phong",,VFe34,2022,,,Pin tiền phong 1.8tr/tháng không giá hạn sử dụng,,False,
2854,"odo 4v5, sáºµn há» sÆ¡ giao dá»ch-giÃ¡",VinFast,VF8 Plus,2022,,Đã qua sử dụng,,,False,oto_dien
2856,"2026 model, in good condition for rental",BYD,Dolphin,,,Đã qua sử dụng,,,False,xe_may_dien
2857,sáºµn xe giao ngay giá tá»t cháº¡y ngÃ¢u,,VF3,2025,,,,,False,oto_dien
2858,"sáº¡u xuáº¥t 2023 OD 3,8 váº¡n",,VF8 Plus,,,,,,False,oto_dien
2860,"VinFast VFe34 model from 2022 with high-end features including full sound system upgrade, carbon fiber top cap, premium leather seats, LED headlights, and more. Battery status is mentioned but no specific mileage or condition details provided.",,,,,,,,False,
2861,,VinFast,VF MPV,,,,,,False,oto_dien
2862,"2023 sdi, giá 710tr, km 50tr, xăng 70tr, thay bản hàn 1năm",,VF8,2023,50000,Đã qua sử dụng,,,False,oto_dien
2863,"chá» tráº§n thÃ©p-Mua pin catl-Äen nt kem-ÄÃ£ nÃ¢ng cáº¥p film, sÃn-Sáº¡c free khÃ´ng giá»i háº¡n Äáº¿n T6/2027",VinFast,VF9  Plus,,17000,Đã qua sử dụng,,,False,oto_dien
2864,"nhận tiền một lần, sạc đầy 100%, pin sạc lại năm 2027",,VF5 Plus,,,,sạc lại năm 2027,,False,oto_dien
2865,"mua pin, xÃ¡m nt nÃ¢u --Odo: 4v8 km",VinFast,VF6 Plus,2024,4800,Đã qua sử dụng,Mua pin,,True,oto_dien
2866,odo 3v3,,VF8,2023,33000,Đã qua sử dụng,,,False,oto_dien
2867,,,,,,,,,False,
2869,"giá 250 triệu, màu xanh lá, có tem bảo hành tháng",,,,,,,,False,
2870,"vin 2023, pin sdi, odo 7v trơn sang tên-gia 795tr",VinFast,VF8 Plus,2023,,,pin sdi,,False,oto_dien
2871,"odo 10000 km, xe siêu mới sái, zin 100%",VinFast,VF9 Plus,2024,10000,Đã qua sử dụng,,False,True,oto_dien
2872,tráº¯ng nt kem pin CATL 7 chá» trÃ©p thÃ©p,VinFast,VF9 Plus,2025,21000,Đã qua sử dụng,CATL 7 chá» trÃ©p thÃ©p,,False,oto_dien
2873,"pin catl, 7 gháº¿ , mÃu tráº¯ng , nt Äen, odo 5000km",,VF9 Plus,2024,5000,Đã qua sử dụng,pin catl,,False,oto_dien
2875,"vin 2023, vá»-VFe34, mua pin LFP, odo 1.7v km",,VFe34,2023,17000,Đã qua sử dụng,Mua pin LFP,,False,oto_dien
2876,"VinFast VF 5 price reduction, additional features for security and insurance, SUV design, high performance, quick delivery options, competitive pricing after six months",,VF 5,,,,,,False,
2877,,,,,,,,,False,
2878,TC1 2025 mua pin má»i 99%,,VF3,2025,,,má»i 99%,,False,oto_dien
