ID,Tên,Tiền (VNĐ),Vị trí,Ngày đăng,Người dùng,Sao,Đã bán,Đang bán,Năm sản xuất,Tình trạng,Số Km đã đi,Thông tin mô tả,Tính năng nổi bật,Tính năng khác,Kiểu dáng,Màu bên ngoài,Chiều dài(mm),Chiều dài cơ sở(mm),Chiều rộng(mm),khoảng sáng gầm(mm),Số chỗ ngồi,Trọng lượng bản thân (kg),Trọng lượng toàn tải (kg),Dung tích khoang hành lý (lít),Dung tích khoang hành lý khi gập ghế sau (lít),Công suất tốt đa(hp),Tốc độ tối đa (km/h),0-100(s),Tầm hoạt động (km),Dung lượng pin (kWh),Chi phí sạc đầy (VNĐ),Chi phí sạc hàng tháng (VNĐ),Sạc chậm (giờ),Sạc tiêu chuẩn (giờ),Phần trăm sạc treo tường,phút sạc treo tường
https://otodien.vn/oto-vinfast-limo-green-nam-2025/100000130,VinFast Limo Green hỗ trợ 100% thuế trước bạ,749,Đà Nẵng,2026-06-23,VinFast Đà Nẵng,,1,34,2025,Xe mới,0 Km,"CHÍNH THỨC NHẬN CỌC XE VINFAST GREEN--🇻🇳 MINIO GREEN giá chỉ từ 269.000.000-Đặt cọc 7.000.000 VNĐ--🇻🇳 HERIO GREEN giá chỉ từ 499.000.000-Đặt cọc 10.000.000 VNĐ--🇻🇳 NERIO GREEN giá chỉ từ 668.000.000-Đặt cọc 10.000.000 VNĐ--🇻🇳 LIMO GREEN giá chỉ từ 749.000.000-Đặt cọc 15.000.000 VNĐ--- Miễn phí sạc đến tháng 07/2027-- Hỗ trợ 100% lệ phí trước bạ-- Cứu hộ miễn phí 24/7-- Chia sẽ doanh thu lên đến 90% trong 3 năm-- Hỗ trợ vay góp lên đến 80% giá trị xe-- Hỗ trợ đăng ký Flatform , Be , Grab--☎️ VinFast Phan Trọng Tuệ Đà Nẵng-Hotline : *** Tùng",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,Minivan (MPV),Vàng,4740.0,2840.0,1872.0,170.0,7,,,,,204.0,175.0,9.5,450.0,60.1,132000.0,465000.0,18 giờ,7 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf9-nam-2025/100000596,VinFast VF9 2025 Plus,1340,Hà Nội,2025-12-11,Giang Đức Dân,,11,0,2025,Đã sử dụng,,"VF9 Plus 2025 – Xe Mới Ra Tên – Chưa Lăn Bánh--Bản 7 chỗ – trần thép cực bền – cách nhiệt tốt – ổn định hơn trong mọi điều kiện thời tiết.-Xe mua đứt pin, sử dụng thoải mái – không ràng buộc – không phí thuê pin hàng tháng.--✔ Xe mới ra tên 2025-✔ Chưa lăn bánh – tình trạng như trong hãng-✔ Hồ sơ chuẩn – nhận xe dùng ngay--💰 Giá: 1 tỷ 340 triệu-📲 *** – Liên hệ ngay để giữ chiếc VF9 mới tinh này!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,5118.0,3150.0,2254.0,197.0,7,2830.0,3306.0,,,402.0,200.0,7.5,480.0,92.0,161000.0,503000.0,8-10 giờ,4 giờ,70.0,26.0
https://otodien.vn/oto-vinfast-vf5-nam-2025/100000966,VinFast VF5 2025 Plus,415,Hà Nội,2026-03-27,Nguyễn Thanh Tùng,,0,0,2025,Đã sử dụng,55000 Km,Máy cày tiền cho ae 🌺🌺🌺-Vf5 bản Plus sx 2025-Odo 5.5v km.-Xe mua pin.-✨✨ Giá chỉ 4 đồng bé-Lhe. ***,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xanh dương,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf6-nam-2025/100000559,VinFast VF6 2025 Plus,650,Hà Nội,2025-11-13,Giang Đức Dân,,11,0,2025,Đã sử dụng,20000 Km,"🚗 VF6 Plus – SX 2025 | Odo 2v km | Mua đứt pin--✨ Xe đã trang bị thêm:--Thảm sàn – phim cách nhiệt cao cấp--Đèn Bi-LED siêu sáng--✅ Khung gầm, máy móc, động cơ nguyên bản-✅ Bao check test mọi nơi theo yêu cầu-💳 Hỗ trợ bank lên tới 70% giá trị xe--💰 Giá: 650 triệu-📲 Zalo/Hotline: *** – Liên hệ ngay để giữ xe đẹp!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,201.0,175.0,8.5,381.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2023/100001591,VinFast VF8 2023 Plus,675,Hà Nội,2026-06-10,Thăng Long Car,,9,52,2023,Đã sử dụng,70000 Km,vf8 plus vin 2023 pin sdi-odo 7v tròn sẵn hồ sơ sang tên-giá 795tr-ko có xe xăng giá 745tr-có xe xăng đổi qua còn 675tr-📞:***,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vfe34-nam-2022/100000003,VinFast VF e34 2022 thuê pin cũ – 30000 km,500,Hà Nội,2025-03-03,Trường Ô Tô Điện,,0,0,2022,Đã sử dụng,30000 Km,"VinFast VFe34 sx 2022-– Màu xanh/đen, thuê pin tiên phong 1.8tr/tháng-– Odo 3v km-– Gần như zin cả xe, hỗ trợ đăng ký xanh Platform-– Miễn phí sạc đến 07/2027-– Cam kết k đâm đụng, ngập nước, bao check test thoải mái",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Âm thanh 6 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xanh dương,4300.0,2611.0,1793.0,180.0,5,1490.0,1815.0,290.0,,147.0,130.0,12.0,318.6,42.0,73000.0,384000.0,19.4 giờ,6 giờ,80.0,18.0
https://otodien.vn/oto-vinfast-vf7-nam-2026/100001950,🔥 VF7 PLUS VIN26 – GIẢM THẲNG 125TR 🔥,764,Hà Nội,2026-06-22,VinFast An Khánh,,0,19,2026,Xe mới,0 Km,$12,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4545.0,2840.0,1890.0,190.0,5,,,,,349.0,175.0,9.5,431.0,75.3,132000.0,465000.0,18 giờ,7 giờ,70.0,28.0
https://otodien.vn/oto-vinfast-vf8-nam-2024/100000388,VinFast VF8 Eco 2024 mới,858,Hà Nội,2025-06-26,Vinfast Thăng Long,,0,1,2024,Xe mới,0 Km,Sẵn VF8 eco giao ngay -Pin CATL 2 cầu mới -Hỗ trợ thu cũ đổi mới xăng sang điện giảm 70 triệu -Giảm 4% -Hỗ trợ bank 90% -Quý ac quan tâm lh,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2023/100001590,VinFast VF8 2023 Plus,735,Hà Nội,2026-06-09,Thăng Long Car,,9,52,2023,Đã sử dụng,5000 Km,VF8 plus 2023 pin catl odo 5v sẵn hồ sơ sang tên-giá 855tr-ko có xe xăng giá 805tr-có xe xăng đổi qua còn 735tr-📞:***,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf5-nam-2023/100002080,VinFast VF 5 Plus Xanh sản xuất 2023 ✨ Odo: Hơn 3v,385,Hà Nội,2026-06-23,Showroom My Car,,0,18,2023,Đã sử dụng,30000 Km,"VinFast VF 5 Plus Xanh sản xuất 2023-✨ Odo: Hơn 3 vạn km-✨ Xe đã mua đứt pin, miễn phí sạc full không giới hạn số lần sạc . -- Xe được trang bị thêm:-* Phim cách nhiệt hạng thương gia 11 triệu-* Thảm sàn 2,5 triệu-* Lốp chống đinh 3,3 triệu-* Camera lùi-* Đăng kiểm 2 năm-* Và rất nhiều đồ chơi khác…",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xanh dương,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf6-nam-2026/100001973,"💎 VinFast VF 6 Eco – ưu đãi ""khủng"" tháng 06! ✨",592,Tp Hồ Chí Minh,2026-06-24,VinFast Hùng Sơn HCM,,0,10,2026,Xe mới,0 Km,$12,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,134.0,150.0,8.5,399.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf7-nam-2024/100001364,VinFast VF7 2024 Plus,730,Hà Nội,2026-04-11,Trường Ô Tô Điện,,0,0,2024,Đã sử dụng,70000 Km,"VF7 Plus sx 2024 mua đứt Pin bản full kịch trần thép. -Odo hơn 7v full lịch sử hãng bao check mọi nơi theo yêu cầu. -Xe bảo hành 10 năm bảo hành Pin 10 năm không giới hạn km -Xe lên dán fim thảm sàn led viền, bhtv -Hỗ trợ trả góp lên 70% giá trị xe",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4545.0,2840.0,1890.0,190.0,5,,,,,349.0,175.0,9.5,431.0,75.3,132000.0,465000.0,18 giờ,7 giờ,70.0,28.0
https://otodien.vn/oto-vinfast-vf5-nam-2025/100001935,VinFast VF5 2025 Plus cũ,415,Hà Nội,2026-06-14,Bảo Tín Cars,,26,41,2025,Đã sử dụng,53000 Km,"VF5 Plus 2025, odo 5,3 vạn KM-Xe đã lên đồ cơ bản: thảm trải sàn, film cách nhiệt.-1 chủ từ mới xe đi rất giữ gìn.-Giá: 415",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf8-nam-2023/100001248,🔥 Sẵn Xe Đẹp,639,Hà Nội,2026-06-19,VinFast Thường Tín,,0,30,2023,Đã sử dụng,65000 Km,"🔥 Sẵn xe đẹp – nhận ngay không chờ! 🔥--🚗 GF VF8 Plus 2023-✨ Pin (mua pin)-✨ Odo: 65.000km-💥 Ưu đãi tháng 4 giảm ngay 50tr-👉 Hỗ trợ thu cũ đổi mới lên tới -70tr-👉 Xe xuất được hoá đơn đầy đủ--🏢 Showroom: VINFAST Thường Tín-📞 Hotline: ***-📌 Địa chỉ: 207 Quán Gánh, Thường Tín, Hà Nội",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf3-nam-2024/100000779,VinFast VF3 2024,222,Hải Dương,2026-03-20,Phong Cuội,,0,0,2024,Đã sử dụng,10000 Km,"Bán vf3 bản thuê pin 900k, xe đi được 1v tròn dk 12/2024 giá 222tr (kmc) thợ đi qua hộ em-Xe e đã độ mâm, cốp trước 90l, cách âm phun xe , trần chồng nóng, full nét đổi màu, bóng led a85, gương điện , ốp cản trước sau , sơn viền bóng dưới cam lùi , dán phim , gia cố càng A, giảm trấn .-Ko 1 lỗi lầm, ae tét thoải mái ạ-Sdt : ***, ae thiện chí thì alo em",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-vf5-nam-2025/100002082,VinFast VF5 2025 Plus,429,Hà Nội,2026-06-23,Showroom My Car,,0,18,2025,Đã sử dụng,6000 Km,"Em VF5 plus sx 2025-ODO 6000 VKM -- Xe mua pin chính sách miễn phí sạc full không giới hạn số lần -- Xe đã trang bị hơn 50t phụ kiện -- Dán gói phim cách nhiệt 3M, hạng thương gia 11T -- Đèn bi cầu LED siêu sáng -- Cam hành trình 3,5t -- Thảm trải sàn 2 lớp 2,6tr-- Gương gập tự động 3tr-- Đăng kiểm 2 năm , chống ồn vvv...",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001827,🚨 BÃO ƯU ĐÃI VINFAST MPV7 – GIÁ GIẢM CỰC SỐC CHƯA TỪNG CÓ! 🚨,754,Hà Nội,2026-05-26,Vinfast Long Biên,,0,7,2026,Xe mới,0 Km,"💥 Tổng ưu đãi có thể lên tới HƠN 130 TRIỆU ĐỒNG-💥 Giá xe thực tế chỉ từ khoảng 6xx triệu-💥 Cơ hội vàng sở hữu MPV điện quốc dân dành cho gia đình & chạy dịch vụ--🎁 ƯU ĐÃI SIÊU KHỦNG:-✅ Giảm trực tiếp tới 6% giá niêm yết-✅ Giảm thêm 5% cho khách hàng Công An – Quân Đội-✅ Hỗ trợ thu xăng đổi điện giảm thêm 3%-✅ Miễn 100% lệ phí trước bạ-✅ Tặng 2 năm bảo hiểm thân vỏ quy đổi tới 15 triệu-✅ Miễn phí sạc pin tới năm 2029-✅ Hỗ trợ vay ngân hàng tới 80–100% giá trị xe-🔥 Xe đang cực HOT – số lượng ưu đãi có hạn-📞 Liên hệ ngay để nhận báo giá tốt nhất & hỗ trợ lăn bánh toàn quốc!--☎ Hotline/Zalo: ***-📍 VinFast Long Biên – Tầng 1 Vincom Plaza, Khu Đô Thị Vinhome Rivesider , Phúc Lợi , Hà Nội",,,Minivan (MPV),Trắng,,,,,7,,,,,,,,,,,,,,,
